;Date;Team1;Team2;Map;Event;event_type;event_tier
242;3/10/12;HastaLaVista (16);Afterlife Gaming (14);d2  Dust2_se;ESWC 2012 Nordic Qualifier;Online;A
243;2/10/12;iPLAY (11);Red Dead (16);nuke  Nuke_se;ESL Pro Series Germany Winter Season 2012;Online;A
244;2/10/12;ALTERNATE aTTaX (16);Tt Dragons (7);nuke  Nuke_se;ESL Pro Series Germany Winter Season 2012;Online;A
245;2/10/12;logiX (11);MOUZ (16);nuke  Nuke_se;ESL Pro Series Germany Winter Season 2012;Online;A
246;2/10/12;HastaLaVista (16);ROCCAT (9);trn  Train_se;CyberGamer Showmatch;Online;A
247;2/10/12;ROCCAT (13);HastaLaVista (16);inf  Inferno_se;CyberGamer Showmatch;Online;A
248;2/10/12;n!faculty (16);CPLAY (4);nuke  Nuke_se;ESL Pro Series Germany Winter Season 2012;Online;A
249;2/10/12;SFTO (12);dotpiXels (16);nuke  Nuke_se;ESL Pro Series Germany Winter Season 2012;Online;A
250;23/9/12;Blight (16);ImmuNe (6);inf  Inferno_se;GDK SteelSeries GO #2;Online;A
251;13/9/12;FMESPORTS (7);Blight (16);d2  Dust2_se;CyberGamer Qualifier Cup #1 by Tt eSPORTS;Online;A
252;13/9/12;Blight (16);FMESPORTS (2);inf  Inferno_se;CyberGamer Qualifier Cup #1 by Tt eSPORTS;Online;A
253;13/9/12;Ninjas in Pyjamas (16);PRiME (1);mrg  Mirage_ce;Go4CS:GO Cup #6;Online;A
254;13/9/12;Ninjas in Pyjamas (16);PRiME (3);inf  Inferno_se;Go4CS:GO Cup #6;Online;A
